product_id,product_name,category,sub_category,product_key
OFF-SU-10004462,"Stiletto Scissors, Serrated",Office Supplies,Supplies,5267
OFF-ACM-10001029,"Acme Box Cutter, Serrated",Office Supplies,Supplies,5268
OFF-ST-10004800,"Eldon Folders, Industrial",Office Supplies,Storage,5269
OFF-EN-10004580,"Cameo Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,5270
OFF-SU-10001512,"Stiletto Shears, Easy Grip",Office Supplies,Supplies,5271
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,5272
OFF-BI-10003022,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,5273
FUR-FU-10004137,"Tenex Light Bulb, Erganomic",Furniture,Furnishings,5274
OFF-BI-10002289,"Ibico Binder, Economy",Office Supplies,Binders,5275
FUR-HON-10003593,"Hon Steel Folding Chair, Adjustable",Furniture,Chairs,5276
OFF-AR-10001850,"Boston Sketch Pad, Water Color",Office Supplies,Art,5277
OFF-AP-10002439,"Cuisinart Blender, Silver",Office Supplies,Appliances,5278
TEC-MA-10002195,"Epson Receipt Printer, Red",Technology,Machines,5279
FUR-CH-10004441,"SAFCO Bag Chairs, Black",Furniture,Chairs,5280
OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,5281
TEC-AC-10003861,"Enermax Keyboard, Erganomic",Technology,Accessories,5282
OFF-PA-10001497,"Xerox Note Cards, 8.5 x 11",Office Supplies,Paper,5283
OFF-ST-10000220,"Rogers Shelving, Industrial",Office Supplies,Storage,5284
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,5285
OFF-ADV-10004598,"Advantus Paper Clips, Metal",Office Supplies,Fasteners,5286
OFF-ACC-10004692,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders,5287
OFF-EN-10000826,"GlobeWeis Manila Envelope, Set of 50",Office Supplies,Envelopes,5288
TEC-PH-10004655,"Apple Speaker Phone, Cordless",Technology,Phones,5289
TEC-PH-10003078,"Cisco Speaker Phone, with Caller ID",Technology,Phones,5290
TEC-PH-10001298,"Motorola Office Telephone, VoIP",Technology,Phones,5291
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,5292
OFF-LA-10002630,"Novimex Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,5293
TEC-CO-10002538,"Brother Fax and Copier, Color",Technology,Copiers,5294
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,5295
OFF-SU-10003137,"Fiskars Letter Opener, Steel",Office Supplies,Supplies,5296
OFF-EN-10004296,"GlobeWeis Mailers, Security-Tint",Office Supplies,Envelopes,5297
OFF-EN-10002465,"Cameo Business Envelopes, Set of 50",Office Supplies,Envelopes,5298
OFF-AR-10001278,"Binney & Smith Pens, Water Color",Office Supplies,Art,5299
OFF-ST-10004703,"Tenex Folders, Single Width",Office Supplies,Storage,5300
TEC-AC-10003889,"Enermax Mouse, USB",Technology,Accessories,5301
OFF-FA-10000746,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners,5302
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,5303
OFF-ELD-10002207,"Eldon Folders, Single Width",Office Supplies,Storage,5304
OFF-EN-10003933,"Kraft Manila Envelope, Security-Tint",Office Supplies,Envelopes,5305
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,5306
OFF-FA-10003050,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,5307
OFF-ST-10001326,"Tenex Shelving, Single Width",Office Supplies,Storage,5308
OFF-EN-10002757,"Ames Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,5309
FUR-HAR-10000334,"Harbour Creations Swivel Stool, Red",Furniture,Chairs,5310
TEC-MA-10003625,"Panasonic Inkjet, White",Technology,Machines,5311
FUR-ADV-10001440,"Advantus Door Stop, Black",Furniture,Furnishings,5312
OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders,5313
OFF-WIL-10002772,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders,5314
TEC-SAM-10001985,"Samsung Headset, Cordless",Technology,Phones,5315
TEC-BEL-10000485,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,5316
OFF-EN-10000940,"Ames Interoffice Envelope, Recycled",Office Supplies,Envelopes,5317
OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,5318
FUR-FU-10003384,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings,5319
OFF-LA-10003338,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels,5320
OFF-BRE-10004933,"Breville Toaster, Silver",Office Supplies,Appliances,5321
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,5322
TEC-AC-10000887,"Enermax Flash Drive, Bluetooth",Technology,Accessories,5323
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,5324
TEC-SHA-10001103,"Sharp Copy Machine, Laser",Technology,Copiers,5325
OFF-ST-10003445,"Rogers Folders, Industrial",Office Supplies,Storage,5326
TEC-MEM-10002524,"Memorex Mouse, USB",Technology,Accessories,5327
FUR-HON-10004932,"Hon Conference Table, with Bottom Storage",Furniture,Tables,5328
TEC-EPS-10003568,"Epson Receipt Printer, Durable",Technology,Machines,5329
TEC-PH-10002892,"Nokia Speaker Phone, Cordless",Technology,Phones,5330
OFF-PA-10003301,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,5331
FUR-FU-10000267,"Advantus Clock, Durable",Furniture,Furnishings,5332
FUR-CH-10002752,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,5333
FUR-SAU-10000209,"Sauder Corner Shelving, Metal",Furniture,Bookcases,5334
OFF-SU-10002521,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,5335
FUR-BUS-10004121,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,5336
FUR-FU-10003214,"Eldon Stacking Tray, Durable",Furniture,Furnishings,5337
OFF-BI-10001400,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,5338
FUR-BO-10000148,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,5339
OFF-KLE-10001644,"Kleencut Trimmer, Steel",Office Supplies,Supplies,5340
FUR-FU-10004598,"Deflect-O Stacking Tray, Durable",Furniture,Furnishings,5341
TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,5342
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage,5343
OFF-AR-10003448,"Boston Markers, Water Color",Office Supplies,Art,5344
OFF-SU-10003592,"Acme Ruler, High Speed",Office Supplies,Supplies,5345
OFF-AR-10000767,"Binney & Smith Sketch Pad, Water Color",Office Supplies,Art,5346
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,5347
OFF-AP-10000528,"Breville Blender, Black",Office Supplies,Appliances,5348
TEC-AC-10003454,"Enermax Memory Card, Erganomic",Technology,Accessories,5349
FUR-CH-10004309,"SAFCO Steel Folding Chair, Adjustable",Furniture,Chairs,5350
TEC-AC-10001032,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,5351
OFF-AP-10001191,"Hoover Blender, White",Office Supplies,Appliances,5352
OFF-EN-10000968,"Kraft Mailers, Recycled",Office Supplies,Envelopes,5353
OFF-BI-10001138,"Acco 3-Hole Punch, Clear",Office Supplies,Binders,5354
FUR-CH-10002045,"SAFCO Bag Chairs, Red",Furniture,Chairs,5355
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,5356
OFF-SU-10003924,"Elite Trimmer, Steel",Office Supplies,Supplies,5357
TEC-PH-10000342,"Samsung Office Telephone, Full Size",Technology,Phones,5358
OFF-SU-10001909,"Fiskars Scissors, Steel",Office Supplies,Supplies,5359
TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Accessories,5360
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,5361
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,5362
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,5363
TEC-MOT-10004345,"Motorola Office Telephone, Full Size",Technology,Phones,5364
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,5365
OFF-PA-10001323,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper,5366
FUR-TA-10001693,"Bevis Training Table, with Bottom Storage",Furniture,Tables,5367
OFF-PA-10003449,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,5368
TEC-PH-10001087,"Apple Signal Booster, Cordless",Technology,Phones,5369
OFF-LA-10004112,"Hon Shipping Labels, Alphabetical",Office Supplies,Labels,5370
OFF-AR-10002380,"Boston Highlighters, Blue",Office Supplies,Art,5371
OFF-SU-10001869,"Stiletto Scissors, Steel",Office Supplies,Supplies,5372
TEC-AC-10002543,"Enermax Mouse, Bluetooth",Technology,Accessories,5373
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Technology,Phones,5374
OFF-JIF-10004747,"Jiffy Manila Envelope, with clear poly window",Office Supplies,Envelopes,5375
TEC-AC-10001728,"SanDisk Flash Drive, Programmable",Technology,Accessories,5376
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,5377
OFF-FA-10001724,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners,5378
TEC-AC-10004939,"Memorex Mouse, Bluetooth",Technology,Accessories,5379
OFF-BI-10004986,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,5380
OFF-BRE-10000157,"Breville Toaster, Red",Office Supplies,Appliances,5381
TEC-AC-10004249,"Logitech Flash Drive, USB",Technology,Accessories,5382
FUR-FU-10002459,"Rubbermaid Door Stop, Duo Pack",Furniture,Furnishings,5383
FUR-FU-10003874,"Advantus Door Stop, Erganomic",Furniture,Furnishings,5384
TEC-AC-10000394,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,5385
TEC-AC-10001950,"Belkin Flash Drive, Programmable",Technology,Accessories,5386
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,5387
OFF-SU-10002543,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies,5388
OFF-BIN-10000170,"Binney & Smith Pencil Sharpener, Fluorescent",Office Supplies,Art,5389
OFF-AP-10002239,"Hoover Toaster, White",Office Supplies,Appliances,5390
OFF-AR-10000316,"Stanley Pens, Blue",Office Supplies,Art,5391
TEC-AC-10002221,"Memorex Mouse, Bluetooth",Technology,Accessories,5392
FUR-FU-10001045,"Eldon Photo Frame, Durable",Furniture,Furnishings,5393
OFF-ST-10004116,"Fellowes Shelving, Blue",Office Supplies,Storage,5394
OFF-ST-10001051,"Eldon Shelving, Industrial",Office Supplies,Storage,5395
TEC-PH-10003796,"Apple Headset, with Caller ID",Technology,Phones,5396
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,5397
OFF-SU-10003259,"Elite Trimmer, Easy Grip",Office Supplies,Supplies,5398
TEC-PH-10001555,"Motorola Signal Booster, Full Size",Technology,Phones,5399
OFF-PA-10003511,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,5400
TEC-AC-10002568,"Enermax Numeric Keypad, Erganomic",Technology,Accessories,5401
OFF-BI-10000335,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders,5402
OFF-SU-10004480,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies,5403
OFF-AR-10002665,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art,5404
OFF-PA-10001370,"SanDisk Parchment Paper, 8.5 x 11",Office Supplies,Paper,5405
TEC-AC-10001664,"SanDisk Keyboard, USB",Technology,Accessories,5406
OFF-SU-10001573,"Kleencut Shears, Serrated",Office Supplies,Supplies,5407
FUR-CH-10000068,"SAFCO Rocking Chair, Black",Furniture,Chairs,5408
OFF-STI-10001743,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies,5409
OFF-PA-10003906,"Eaton Memo Slips, Premium",Office Supplies,Paper,5410
OFF-SU-10001080,"Acme Letter Opener, High Speed",Office Supplies,Supplies,5411
OFF-BI-10000880,"Wilson Jones Binder, Recycled",Office Supplies,Binders,5412
OFF-AR-10000989,"Binney & Smith Canvas, Blue",Office Supplies,Art,5413
OFF-TEN-10000360,"Tenex Folders, Wire Frame",Office Supplies,Storage,5414
OFF-IBI-10003191,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,5415
FUR-TA-10000115,"Barricks Coffee Table, Fully Assembled",Furniture,Tables,5416
TEC-AC-10000332,"Logitech Keyboard, USB",Technology,Accessories,5417
OFF-AR-10000251,"Stanley Markers, Fluorescent",Office Supplies,Art,5418
FUR-HON-10001015,"Hon Training Table, Rectangular",Furniture,Tables,5419
OFF-PA-10001178,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,5420
OFF-EN-10003271,"Ames Peel and Seal, Security-Tint",Office Supplies,Envelopes,5421
OFF-FA-10002247,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,5422
FUR-BO-10001254,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,5423
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,5424
FUR-BO-10003383,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,5425
FUR-CH-10004151,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,5426
FUR-CH-10002228,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,5427
TEC-PH-10003182,"Cisco Office Telephone, with Caller ID",Technology,Phones,5428
FUR-FU-10004619,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,5429
OFF-PA-10004468,"SanDisk Note Cards, Premium",Office Supplies,Paper,5430
OFF-TEN-10000894,"Tenex Folders, Single Width",Office Supplies,Storage,5431
FUR-HON-10001776,"Hon Bag Chairs, Red",Furniture,Chairs,5432
OFF-ST-10002632,"Smead Shelving, Industrial",Office Supplies,Storage,5433
TEC-SAM-10003891,"Samsung Headset, with Caller ID",Technology,Phones,5434
TEC-AC-10004429,"Enermax Keyboard, USB",Technology,Accessories,5435
OFF-FA-10002286,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,5436
OFF-PA-10004815,"Xerox Note Cards, Premium",Office Supplies,Paper,5437
OFF-ST-10003243,"Fellowes Folders, Blue",Office Supplies,Storage,5438
OFF-BOS-10001348,"Boston Pencil Sharpener, Water Color",Office Supplies,Art,5439
OFF-SU-10003665,"Stiletto Letter Opener, Steel",Office Supplies,Supplies,5440
FUR-BO-10001721,"Bush Corner Shelving, Mobile",Furniture,Bookcases,5441
FUR-FU-10003986,"Rubbermaid Door Stop, Black",Furniture,Furnishings,5442
OFF-BI-10004685,"Acco Binder, Economy",Office Supplies,Binders,5443
TEC-CAN-10002337,"Canon Ink, Color",Technology,Copiers,5444
OFF-SAN-10003393,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Paper,5445
TEC-HEW-10001558,"Hewlett Personal Copier, High-Speed",Technology,Copiers,5446
OFF-AR-10001043,"BIC Pens, Blue",Office Supplies,Art,5447
FUR-FU-10000885,"Eldon Light Bulb, Durable",Furniture,Furnishings,5448
OFF-AR-10003829,"Stanley Markers, Fluorescent",Office Supplies,Art,5449
OFF-LA-10003278,"Novimex Shipping Labels, 5000 Label Set",Office Supplies,Labels,5450
OFF-AR-10003012,"Sanford Markers, Easy-Erase",Office Supplies,Art,5451
TEC-MEM-10000582,"Memorex Flash Drive, Bluetooth",Technology,Accessories,5452
OFF-PA-10001795,"Green Bar Message Books, Premium",Office Supplies,Paper,5453
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,5454
OFF-ST-10003017,"Tenex Box, Industrial",Office Supplies,Storage,5455
FUR-FU-10004422,"Advantus Photo Frame, Erganomic",Furniture,Furnishings,5456
OFF-STI-10000305,"Stiletto Shears, High Speed",Office Supplies,Supplies,5457
TEC-PH-10000788,"Cisco Office Telephone, Full Size",Technology,Phones,5458
TEC-MA-10002538,"Okidata Phone, Wireless",Technology,Machines,5459
FUR-FU-10000850,"Rubbermaid Clock, Black",Furniture,Furnishings,5460
OFF-EN-10002784,"Cameo Manila Envelope, Recycled",Office Supplies,Envelopes,5461
OFF-SU-10002445,"Fiskars Trimmer, High Speed",Office Supplies,Supplies,5462
OFF-AR-10003117,"BIC Pencil Sharpener, Blue",Office Supplies,Art,5463
OFF-HOO-10002752,"Hoover Refrigerator, Red",Office Supplies,Appliances,5464
OFF-FA-10003818,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,5465
FUR-CH-10000920,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,5466
FUR-TEN-10003923,"Tenex Door Stop, Duo Pack",Furniture,Furnishings,5467
OFF-PA-10002473,"SanDisk Note Cards, Multicolor",Office Supplies,Paper,5468
OFF-PA-10004185,"SanDisk Message Books, Recycled",Office Supplies,Paper,5469
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,5470
OFF-PA-10001722,"SanDisk Message Books, Premium",Office Supplies,Paper,5471
FUR-TEN-10003648,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,5472
OFF-AR-10003914,"Stanley Canvas, Easy-Erase",Office Supplies,Art,5473
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,5474
OFF-BOS-10001772,"Boston Markers, Easy-Erase",Office Supplies,Art,5475
OFF-ST-10000836,"Tenex Trays, Blue",Office Supplies,Storage,5476
OFF-PA-10000273,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper,5477
TEC-AC-10000264,"Memorex Memory Card, Erganomic",Technology,Accessories,5478
OFF-SU-10002775,"Fiskars Box Cutter, Steel",Office Supplies,Supplies,5479
OFF-EN-10004970,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,Envelopes,5480
FUR-FU-10002007,"Rubbermaid Stacking Tray, Black",Furniture,Furnishings,5481
FUR-FU-10002648,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings,5482
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,5483
OFF-EN-10000056,"Ames Manila Envelope, Security-Tint",Office Supplies,Envelopes,5484
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,5485
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,5486
OFF-LA-10002762,Avery 485,Office Supplies,Labels,5487
FUR-FU-10003326,"Eldon Photo Frame, Duo Pack",Furniture,Furnishings,5488
TEC-AC-10004539,"Logitech Flash Drive, USB",Technology,Accessories,5489
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,5490
OFF-AR-10000660,"Boston Canvas, Water Color",Office Supplies,Art,5491
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,5492
TEC-AC-10001364,"Logitech Numeric Keypad, Programmable",Technology,Accessories,5493
OFF-AP-10001723,"Hoover Blender, Black",Office Supplies,Appliances,5494
FUR-CH-10002273,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,5495
OFF-SU-10001125,"Stiletto Letter Opener, High Speed",Office Supplies,Supplies,5496
TEC-PH-10003153,"Samsung Signal Booster, with Caller ID",Technology,Phones,5497
FUR-FU-10003609,"Rubbermaid Frame, Duo Pack",Furniture,Furnishings,5498
TEC-MA-10000843,"Konica Phone, Red",Technology,Machines,5499
OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Office Supplies,Art,5500
FUR-CH-10003621,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs,5501
TEC-AC-10004379,"Memorex Flash Drive, Bluetooth",Technology,Accessories,5502
OFF-FA-10001237,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,5503
FUR-BO-10004135,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,5504
OFF-AR-10000980,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,5505
OFF-PA-10004501,"SanDisk Memo Slips, Multicolor",Office Supplies,Paper,5506
OFF-EN-10003413,"Jiffy Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,5507
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,5508
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,5509
FUR-FU-10000913,"Rubbermaid Door Stop, Durable",Furniture,Furnishings,5510
OFF-STI-10004202,"Stiletto Scissors, Steel",Office Supplies,Supplies,5511
OFF-AR-10002991,"Binney & Smith Markers, Blue",Office Supplies,Art,5512
OFF-AR-10002156,"Stanley Highlighters, Blue",Office Supplies,Art,5513
OFF-AME-10001179,"Ames Mailers, Set of 50",Office Supplies,Envelopes,5514
OFF-PA-10003390,"Enermax Computer Printout Paper, Recycled",Office Supplies,Paper,5515
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,5516
